Date,Ticker,Open,High,Low,Close,Volume
2023-12-11,TSLA,367.54,379.43,367.09,367.64,49506425
2023-12-12,MSFT,328.37,332.22,309.63,325.74,62693226
2023-12-13,AAPL,297.63,317.15,295.19,309.13,18265749
2023-12-14,MSFT,247.68,256.8,244.42,249.26,37532888
2023-12-15,AMZN,113.2,129.32,104.46,114.12,79558423
2023-12-16,GOOG,445.6,452.74,436.46,449.15,19421508
2023-12-17,AAPL,288.14,298.61,285.57,289.04,24938571
2023-12-18,AAPL,400.28,413.26,390.95,404.51,1291159
2023-12-19,TSLA,184.59,196.91,167.7,192.25,89458801
2023-12-20,MSFT,471.0,472.97,462.74,472.28,32195007
2023-12-21,GOOG,135.01,138.06,121.48,126.97,52899184
2023-12-22,AMZN,291.39,307.78,272.16,299.12,66119329
2023-12-23,AMZN,202.92,213.48,191.98,198.91,65100364
2023-12-24,AAPL,493.22,498.37,480.69,483.2,21787460
2023-12-25,AMZN,311.95,325.81,309.97,317.35,53132235
2023-12-26,AMZN,448.38,458.55,447.99,454.81,81547496
2023-12-27,GOOG,475.86,485.93,457.16,461.27,38634376
2023-12-28,TSLA,429.68,437.89,420.75,424.69,43384003
2023-12-29,AAPL,279.85,290.3,260.75,262.93,22880579
2023-12-30,AAPL,258.73,269.8,238.83,248.73,88427502
2023-12-31,TSLA,148.32,151.62,131.15,151.23,70049830
2023-01-01,GOOG,206.91,211.18,200.53,209.45,75233394
2023-01-02,GOOG,146.2,148.78,130.66,133.31,25047331
2023-01-03,TSLA,421.58,439.95,412.72,426.81,71174208
2023-01-04,AMZN,180.54,191.79,170.98,175.94,90690320
2023-01-05,GOOG,306.99,316.62,292.12,315.93,50036042
2023-01-06,TSLA,477.09,492.51,460.97,463.27,41531744
2023-01-07,GOOG,262.83,276.41,249.91,256.54,16983677
2023-01-08,GOOG,195.59,209.33,187.33,194.22,37428795
2023-01-09,MSFT,164.04,180.25,157.79,178.19,69211008
2023-01-10,TSLA,195.99,212.19,191.36,196.49,48042607
2023-01-11,AMZN,497.44,507.0,484.56,501.76,48872703
2023-01-12,GOOG,205.53,221.75,197.29,214.07,86613132
2023-01-13,AAPL,305.94,323.62,287.76,308.6,10792632
2023-01-14,AMZN,137.91,143.86,125.41,136.71,85674970
2023-01-15,AMZN,397.69,408.57,383.25,397.19,66095608
2023-01-16,AMZN,485.48,504.59,466.86,476.73,24669821
2023-01-17,AAPL,254.9,266.06,243.18,264.05,94321789
2023-01-18,AMZN,264.26,283.66,249.31,270.52,46360990
2023-01-19,AMZN,340.86,350.0,331.44,334.69,80803807
2023-01-20,TSLA,464.58,469.56,463.08,469.23,79150479
2023-01-21,AMZN,213.3,223.76,208.88,219.0,86784826
2023-01-22,TSLA,137.34,150.88,126.76,130.11,90330440
2023-01-23,MSFT,393.12,408.29,374.81,405.48,53952907
2023-01-24,GOOG,228.24,241.5,218.04,224.72,48140871
2023-01-25,AAPL,314.49,328.98,298.73,306.56,54867494
2023-01-26,AAPL,447.07,447.66,440.5,440.93,72675281
2023-01-27,GOOG,145.75,154.12,139.32,140.71,74614443
2023-01-28,GOOG,230.55,233.61,230.48,232.97,12715813
2023-01-29,GOOG,131.58,141.27,130.37,132.46,26759297
2023-01-30,MSFT,274.53,289.31,256.8,264.54,57251424
2023-01-31,MSFT,176.98,182.52,164.01,181.27,43409904
2023-02-01,AMZN,123.59,136.98,116.69,118.69,80513877
2023-02-02,AAPL,136.8,145.48,117.75,118.66,70771936
2023-02-03,AAPL,203.58,210.87,203.47,206.98,27213874
2023-02-04,AMZN,183.16,200.28,168.58,186.2,51253122
2023-02-05,AAPL,284.5,287.77,277.99,286.07,62728196
2023-02-06,GOOG,409.15,416.56,393.88,412.32,91307649
2023-02-07,MSFT,115.49,119.84,104.51,110.25,32523388
2023-02-08,TSLA,179.08,193.54,172.63,178.74,15107003
2023-02-09,AMZN,220.85,226.99,213.36,224.02,10811145
2023-02-10,AAPL,134.13,153.26,116.2,143.74,41046071
2023-02-11,AMZN,174.0,190.05,173.71,180.41,13471808
2023-02-12,AAPL,210.73,225.32,201.29,211.26,24368426
2023-02-13,AAPL,358.8,361.34,349.5,352.19,83071375
2023-02-14,TSLA,196.52,205.63,187.21,190.69,64427723
2023-02-15,MSFT,322.55,325.53,318.84,322.52,79282624
2023-02-16,AMZN,350.54,360.4,339.39,342.96,47228060
2023-02-17,MSFT,379.75,399.67,366.29,391.92,33492530
2023-02-18,GOOG,351.41,356.0,341.28,348.03,55384874
2023-02-19,GOOG,230.9,242.12,216.34,227.76,24829883
2023-02-20,AAPL,300.52,315.86,289.44,310.51,45121397
2023-02-21,MSFT,498.49,517.25,488.3,492.11,82018344
2023-02-22,MSFT,329.91,348.92,326.22,345.48,16277773
2023-02-23,AMZN,150.45,157.22,149.47,156.28,61143074
2023-02-24,AAPL,270.3,286.62,264.02,264.48,3079517
2023-02-25,AMZN,439.22,457.02,434.41,446.96,76937444
2023-02-26,TSLA,337.09,355.02,325.45,335.86,71540399
2023-02-27,AAPL,300.01,311.1,287.37,301.04,38238126
2023-02-28,GOOG,478.24,485.11,467.97,476.24,28464670
2023-03-01,TSLA,257.7,264.01,238.5,240.99,51910783
2023-03-02,GOOG,342.47,362.07,328.37,358.9,57035301
2023-03-03,GOOG,281.23,292.74,271.95,292.52,83531798
2023-03-04,AMZN,309.61,315.14,301.43,311.49,77253495
2023-03-05,AAPL,232.84,244.09,227.25,238.56,29493305
2023-03-06,AMZN,303.37,316.35,284.65,313.18,16289885
2023-03-07,AMZN,374.13,381.88,360.47,367.54,24943235
2023-03-08,AAPL,428.72,431.81,420.93,427.4,23789506
2023-03-09,GOOG,289.72,292.86,286.78,291.62,43535152
2023-03-10,TSLA,261.99,268.74,242.77,253.92,44461435
2023-03-11,AAPL,348.75,361.1,332.86,347.42,48514338
2023-03-12,GOOG,135.66,145.73,118.31,130.95,27342223
2023-03-13,MSFT,250.47,258.42,240.93,248.57,67966212
2023-03-14,MSFT,242.95,248.52,230.68,232.25,74144512
2023-03-15,GOOG,403.79,405.15,398.7,399.66,25509531
2023-03-16,MSFT,126.42,130.61,125.32,129.34,33151890
2023-03-17,MSFT,489.0,501.91,475.77,480.26,96507735
2023-03-18,TSLA,383.26,397.21,365.51,391.23,56578464
2023-03-19,GOOG,385.24,400.15,365.31,378.1,58959416
2023-03-20,MSFT,497.75,498.22,485.5,491.0,41732268
2023-03-21,TSLA,456.26,461.08,438.94,440.14,3703701
2023-03-22,TSLA,133.34,143.66,132.28,140.31,10302198
2023-03-23,AMZN,319.89,335.12,302.74,304.77,26991830
2023-03-24,GOOG,229.41,235.06,220.9,233.22,2127172
2023-03-25,AAPL,312.03,324.02,292.83,315.93,75078950
2023-03-26,TSLA,240.08,257.14,227.51,238.38,51058412
2023-03-27,GOOG,184.35,186.21,175.14,177.55,16415322
2023-03-28,AMZN,102.79,112.87,94.35,100.87,68371009
2023-03-29,MSFT,258.17,268.12,246.24,251.25,7480341
2023-03-30,AAPL,189.19,190.13,173.95,181.5,48208507
2023-03-31,MSFT,107.66,107.92,101.19,103.14,3379220
2023-04-01,TSLA,347.89,352.6,328.45,339.48,60555779
2023-04-02,MSFT,229.17,248.65,227.9,243.24,36576259
2023-04-03,AAPL,389.95,398.11,381.68,385.66,91248786
2023-04-04,AAPL,433.42,447.26,414.49,416.67,85646462
2023-04-05,MSFT,333.54,336.43,321.48,323.66,85511697
2023-04-06,GOOG,329.92,336.18,321.14,332.24,18438239
2023-04-07,MSFT,338.61,340.93,332.72,338.15,43919522
2023-04-08,MSFT,141.26,149.76,127.21,141.91,31170100
2023-04-09,GOOG,288.57,302.5,279.15,285.28,48939318
2023-04-10,MSFT,456.61,460.02,447.23,453.56,70342434
2023-04-11,TSLA,322.52,336.85,306.46,310.88,3783884
2023-04-12,AMZN,459.65,473.39,441.96,472.57,12535855
2023-04-13,AAPL,240.5,254.91,238.89,254.2,59470460
2023-04-14,TSLA,178.28,187.64,159.89,172.72,9409287
2023-04-15,AMZN,414.48,426.36,409.79,416.14,54719042
2023-04-16,GOOG,234.71,236.73,225.56,236.18,59290557
2023-04-17,AAPL,265.77,267.01,251.87,262.4,4262271
2023-04-18,AAPL,425.25,430.46,408.68,429.71,85458465
2023-04-19,MSFT,177.63,188.92,174.32,177.11,20972571
2023-04-20,AMZN,191.15,210.91,178.6,201.43,7226887
2023-04-21,GOOG,364.7,375.27,344.99,355.58,32580935
2023-04-22,MSFT,140.46,151.96,124.38,126.97,13002355
2023-04-23,TSLA,252.39,255.58,239.5,247.95,69825945
2023-04-24,AMZN,121.82,135.12,105.61,111.7,65005157
2023-04-25,GOOG,144.6,159.24,131.33,151.31,92204617
2023-04-26,AAPL,166.29,170.13,154.27,159.89,38108194
2023-04-27,TSLA,333.54,340.96,327.78,340.09,72764173
2023-04-28,TSLA,255.32,257.41,253.59,254.58,76227293
2023-04-29,GOOG,264.88,274.12,252.39,264.04,49849414
2023-04-30,AAPL,468.97,486.86,453.75,462.3,5748784
2023-05-01,MSFT,286.51,298.74,284.41,289.36,20157999
2023-05-02,AMZN,262.76,274.81,245.13,273.1,43636967
2023-05-03,MSFT,101.76,112.01,87.49,93.63,35394779
2023-05-04,AAPL,228.81,237.41,210.18,222.99,57512123
2023-05-05,AAPL,193.35,197.63,187.85,189.03,94522362
2023-05-06,AAPL,392.09,404.31,382.83,389.62,77782238
2023-05-07,AAPL,362.68,377.37,358.18,368.5,21821574
2023-05-08,GOOG,113.53,133.48,105.63,107.14,79898173
2023-05-09,AAPL,329.88,347.31,310.52,317.69,41130953
2023-05-10,AAPL,195.11,202.52,191.27,192.02,83154595
2023-05-11,AMZN,227.0,237.52,214.36,219.97,22171977
2023-05-12,GOOG,289.19,289.58,285.91,288.52,80578890
2023-05-13,AAPL,206.82,210.25,205.64,205.7,86339749
2023-05-14,TSLA,385.69,399.72,381.48,389.74,51043877
2023-05-15,TSLA,271.79,279.56,262.93,269.12,94682591
2023-05-16,AAPL,323.43,328.91,308.73,316.45,62545427
2023-05-17,MSFT,494.26,497.2,486.89,493.42,66832930
2023-05-18,AAPL,475.2,477.76,457.11,464.3,61286673
2023-05-19,GOOG,238.76,248.06,224.73,245.05,30517193
2023-05-20,GOOG,275.45,276.63,270.99,274.92,10550901
2023-05-21,AMZN,153.52,169.65,134.09,148.33,56683407
2023-05-22,GOOG,283.64,293.65,277.38,290.82,24254463
2023-05-23,TSLA,329.58,331.88,323.57,329.3,20114987
2023-05-24,MSFT,470.17,476.45,461.04,466.94,23004069
2023-05-25,TSLA,447.09,458.77,435.95,449.23,89118983
2023-05-26,TSLA,177.81,184.49,160.55,162.85,49315698
2023-05-27,MSFT,100.76,103.01,93.28,98.49,40562298
2023-05-28,MSFT,135.62,137.2,126.44,130.63,71514384
2023-05-29,AMZN,107.74,121.8,90.33,105.65,31753986
2023-05-30,AMZN,482.2,500.11,479.37,485.97,60473337
2023-05-31,AAPL,259.43,260.87,250.37,255.98,42483436
2023-06-01,MSFT,164.25,175.32,149.77,153.27,11561151
2023-06-02,GOOG,328.73,347.4,312.35,317.79,31837094
2023-06-03,MSFT,273.24,280.63,259.95,274.83,24361883
2023-06-04,TSLA,164.02,182.15,156.43,161.74,51303057
2023-06-05,GOOG,181.62,201.62,163.39,198.84,40496910
2023-06-06,MSFT,359.63,374.42,344.74,346.32,72555652
2023-06-07,TSLA,253.79,256.09,250.51,256.02,72935034
2023-06-08,TSLA,399.61,411.49,383.38,407.64,17541253
2023-06-09,GOOG,282.75,297.32,268.46,269.12,38669282
2023-06-10,GOOG,466.96,474.6,450.6,451.43,53167922
2023-06-11,MSFT,434.34,434.54,424.12,431.71,40896451
2023-06-12,GOOG,389.31,403.19,385.39,398.56,49280572
2023-06-13,AMZN,370.65,386.27,356.79,363.53,31715085
2023-06-14,MSFT,149.6,156.08,140.76,143.68,56010008
2023-06-15,GOOG,241.55,256.24,234.2,254.5,88000029
2023-06-16,MSFT,107.65,118.9,88.02,88.05,54426147
2023-06-17,GOOG,136.52,149.39,124.53,133.28,45563602
2023-06-18,TSLA,428.87,429.19,424.83,425.4,5310578
2023-06-19,GOOG,236.71,249.13,235.75,245.38,63343789
2023-06-20,TSLA,211.48,213.75,191.69,193.35,48514240
2023-06-21,GOOG,472.47,477.76,457.28,468.32,16949357
2023-06-22,GOOG,251.54,270.81,232.44,265.59,94624451
2023-06-23,TSLA,271.87,280.26,256.99,273.25,85244481
2023-06-24,TSLA,307.49,323.98,301.7,307.97,2874171
2023-06-25,MSFT,202.58,218.92,188.68,199.27,99028972
2023-06-26,AMZN,377.41,395.3,363.12,372.65,2855266
2023-06-27,TSLA,285.6,302.69,265.77,271.29,37146764
2023-06-28,AMZN,211.44,211.5,199.96,203.52,76018874
2023-06-29,AAPL,113.23,129.92,112.12,121.41,6308399
2023-06-30,TSLA,168.67,169.47,162.6,168.39,34731569
2023-07-01,MSFT,384.4,403.14,379.43,393.71,78480754
2023-07-02,AMZN,406.89,422.59,397.79,418.83,44010232
2023-07-03,AMZN,465.72,466.43,458.5,461.05,91424881
2023-07-04,AMZN,358.97,369.39,354.72,363.32,32042145
2023-07-05,AMZN,365.59,376.02,346.36,351.93,47964916
2023-07-06,AAPL,210.65,218.24,193.17,216.09,49891508
2023-07-07,AMZN,190.04,197.06,172.37,181.97,21283212
2023-07-08,AAPL,284.74,299.13,272.98,274.47,90680097
2023-07-09,MSFT,181.22,190.65,172.75,185.66,82979873
2023-07-10,AAPL,260.3,267.53,242.86,248.55,74279867
2023-07-11,GOOG,487.89,494.72,483.42,483.57,38421574
2023-07-12,AMZN,104.74,108.03,102.21,102.58,93378157
2023-07-13,TSLA,467.12,469.37,451.49,465.78,31480508
2023-07-14,GOOG,409.99,422.5,395.33,411.53,92087458
2023-07-15,TSLA,117.98,122.73,101.82,107.89,70465845
2023-07-16,AMZN,207.37,214.07,188.33,201.71,39903927
2023-07-17,AAPL,170.38,171.81,159.54,161.59,48676810
2023-07-18,GOOG,474.8,484.9,471.8,479.27,55614473
2023-07-19,TSLA,328.92,336.26,327.42,336.18,25819327
2023-07-20,AMZN,104.15,107.72,104.14,104.85,1364549
2023-07-21,MSFT,258.53,265.15,241.54,263.75,38298186
2023-07-22,MSFT,464.83,468.99,452.71,466.33,48001595
2023-07-23,AMZN,469.7,480.84,452.24,480.07,37912624
2023-07-24,AMZN,384.6,389.57,370.17,371.22,77241165
2023-07-25,TSLA,197.29,200.69,192.48,198.02,64317065
2023-07-26,TSLA,299.12,308.86,291.74,296.57,13999251
2023-07-27,AMZN,494.43,511.0,476.0,490.45,73070783
2023-07-28,AAPL,237.93,249.57,229.74,244.43,67738333
2023-07-29,MSFT,220.1,228.3,201.91,213.49,14998957
2023-07-30,TSLA,180.45,180.88,163.42,171.85,91827485
2023-07-31,TSLA,352.23,360.6,335.79,351.18,19041144
2023-08-01,AMZN,222.78,226.35,212.3,220.04,7781738
2023-08-02,GOOG,221.38,229.56,204.66,210.52,33840291
2023-08-03,AMZN,331.8,332.88,318.38,328.97,98629204
2023-08-04,GOOG,102.04,110.78,101.29,106.15,24736909
2023-08-05,GOOG,236.47,250.04,231.82,246.63,98882555
2023-08-06,AAPL,167.24,170.4,149.5,169.08,87007326
2023-08-07,TSLA,454.52,458.49,447.78,448.19,93566746
2023-08-08,AMZN,412.1,412.81,397.4,401.19,20993424
2023-08-09,AMZN,497.3,502.82,488.22,488.39,37068125
2023-08-10,TSLA,313.66,314.95,312.78,313.96,66960358
2023-08-11,AAPL,459.87,470.84,444.82,446.62,16420529
2023-08-12,AMZN,401.49,419.13,396.66,408.0,73830245
2023-08-13,GOOG,418.53,432.97,406.72,426.88,86304841
2023-08-14,GOOG,304.74,305.28,285.72,294.82,62430341
2023-08-15,MSFT,269.01,273.87,260.62,269.8,81544164
2023-08-16,AAPL,315.12,330.17,304.61,320.89,60973347
2023-08-17,GOOG,492.94,510.52,479.0,493.38,97808392
2023-08-18,MSFT,404.43,408.47,391.11,402.96,78843260
2023-08-19,AMZN,304.75,307.75,297.56,305.02,56593605
2023-08-20,AAPL,389.68,398.56,387.26,395.77,87839743
2023-08-21,AMZN,478.29,496.92,467.8,488.41,69441484
2023-08-22,AMZN,158.53,163.52,145.02,153.1,24617633
2023-08-23,AAPL,261.98,267.87,258.93,261.19,53101570
2023-08-24,AMZN,108.18,125.28,103.63,120.82,68305705
2023-08-25,GOOG,262.96,276.34,250.75,259.41,51407765
2023-08-26,TSLA,300.59,304.11,289.11,292.58,46978137
2023-08-27,AAPL,251.03,256.13,232.81,243.91,44392272
2023-08-28,GOOG,186.56,196.58,179.8,194.39,60584689
2023-08-29,AMZN,347.38,351.07,332.89,339.29,89352103
2023-08-30,MSFT,201.66,213.44,192.02,198.61,47548271
2023-08-31,TSLA,239.11,248.66,226.18,240.63,3125551
2023-09-01,MSFT,127.21,128.93,115.43,115.98,20405247
2023-09-02,TSLA,397.55,408.65,378.08,390.98,85629435
2023-09-03,TSLA,196.26,201.64,184.64,195.44,41744772
2023-09-04,AAPL,102.26,109.21,86.97,101.16,44609300
2023-09-05,AMZN,221.07,229.1,215.91,216.61,45943562
2023-09-06,AAPL,379.3,392.77,378.55,378.83,51744942
2023-09-07,AMZN,488.56,508.34,482.9,500.75,22351965
2023-09-08,TSLA,400.6,412.03,398.08,408.05,41044915
2023-09-09,TSLA,353.86,357.15,334.74,344.14,50054445
2023-09-10,MSFT,250.78,251.44,235.72,236.19,69255662
2023-09-11,GOOG,396.14,410.64,378.45,379.08,23724750
2023-09-12,TSLA,382.6,392.58,377.21,382.33,26554422
2023-09-13,GOOG,213.94,215.96,196.45,208.43,58791576
2023-09-14,MSFT,114.99,122.46,112.31,120.44,82748283
2023-09-15,AAPL,340.72,347.26,329.5,337.64,33514652
2023-09-16,AMZN,372.45,384.71,360.19,373.8,94959699
2023-09-17,GOOG,401.51,402.12,395.79,397.43,83586058
2023-09-18,GOOG,252.89,259.9,239.71,250.2,13351810
2023-09-19,TSLA,449.96,462.33,440.78,448.79,56378028
2023-09-20,TSLA,264.82,278.09,251.78,252.41,19203103
2023-09-21,AMZN,311.73,314.03,304.27,312.64,25289694
2023-09-22,GOOG,263.31,271.59,255.73,260.58,92582614
2023-09-23,MSFT,122.73,141.02,108.77,117.76,6097254
2023-09-24,MSFT,137.58,145.03,136.12,142.16,76101157
2023-09-25,AAPL,449.92,452.51,432.7,447.26,81679340
2023-09-26,TSLA,312.66,330.43,295.26,310.9,86306339
2023-09-27,TSLA,441.77,450.79,428.21,434.42,30536896
2023-09-28,MSFT,185.33,192.31,169.06,183.11,64568696
2023-09-29,TSLA,388.79,399.27,369.57,396.97,37239562
2023-09-30,TSLA,271.49,276.88,252.38,271.09,41589145
2023-10-01,MSFT,329.11,346.85,323.19,337.06,29167401
2023-10-02,TSLA,122.38,135.21,106.39,130.09,87040679
2023-10-03,MSFT,368.45,388.15,357.59,374.25,74005075
2023-10-04,AMZN,480.44,497.55,464.21,492.48,67938233
2023-10-05,AAPL,423.86,443.02,412.83,421.36,91450208
2023-10-06,AAPL,464.4,481.94,463.35,474.83,58611004
2023-10-07,TSLA,341.03,355.33,333.44,349.59,43535900
2023-10-08,AMZN,482.95,501.75,476.49,477.57,53976519
2023-10-09,AAPL,171.59,190.49,152.52,189.26,61257912
2023-10-10,TSLA,151.75,163.15,135.28,142.58,27630630
2023-10-11,GOOG,101.33,119.19,90.59,101.53,74226287
2023-10-12,AAPL,410.5,414.22,393.58,393.63,85750489
2023-10-13,MSFT,330.06,337.81,324.07,326.64,4544666
2023-10-14,GOOG,217.93,233.19,211.95,213.96,1465723
2023-10-15,TSLA,148.53,161.54,132.28,154.74,95831609
2023-10-16,TSLA,393.16,406.53,383.64,385.45,18538319
2023-10-17,TSLA,158.8,175.53,158.72,174.56,98550579
2023-10-18,TSLA,471.66,482.91,453.69,460.18,73297753
2023-10-19,TSLA,238.92,249.33,232.26,242.36,38563833
2023-10-20,TSLA,412.06,416.61,398.5,411.24,90604664
2023-10-21,MSFT,450.2,461.89,446.06,454.76,96662437
2023-10-22,GOOG,226.05,226.92,217.12,226.25,40469192
2023-10-23,TSLA,283.01,289.28,267.91,274.02,31783792
2023-10-24,MSFT,492.61,494.66,475.8,488.22,49946857
2023-10-25,AAPL,212.69,230.6,195.35,200.31,56173909
2023-10-26,MSFT,358.96,366.07,352.79,358.31,18969187
2023-10-27,AAPL,284.7,297.09,281.3,283.05,41091312
2023-10-28,AMZN,451.55,465.09,446.18,464.16,22074384
2023-10-29,GOOG,358.12,366.4,348.43,351.69,60359264
2023-10-30,AAPL,410.85,424.14,409.16,422.09,59810953
2023-10-31,AMZN,117.02,124.36,103.01,103.47,7182233
2023-11-01,AAPL,498.74,513.45,493.08,503.87,53764418
2023-11-02,TSLA,171.6,191.13,165.76,184.84,48237642
2023-11-03,AAPL,264.28,282.77,256.08,258.25,78942747
2023-11-04,AAPL,473.1,477.41,472.07,472.21,32806428
2023-11-05,AAPL,216.32,231.06,205.68,226.64,77065465
2023-11-06,GOOG,361.9,377.6,361.58,377.46,49149737
2023-11-07,GOOG,413.72,420.53,408.01,416.99,42929304
2023-11-08,TSLA,442.12,456.74,428.84,452.16,86607578
2023-11-09,AMZN,458.47,463.42,455.59,462.46,36584381
2023-11-10,GOOG,222.32,226.12,219.87,223.6,32325839
2023-11-11,GOOG,493.04,507.28,484.4,494.82,43559302
2023-11-12,AAPL,316.74,317.86,300.73,301.9,96406534
2023-11-13,AAPL,132.09,144.92,124.62,131.92,33107333
2023-11-14,TSLA,148.25,157.18,145.32,148.37,24187715
2023-11-15,GOOG,173.49,176.73,157.23,176.14,21964257
2023-11-16,GOOG,478.4,478.79,458.86,465.25,60365216
2023-11-17,AMZN,222.96,240.68,218.95,235.97,72254946
2023-11-18,AAPL,286.46,292.89,266.98,279.17,2374982
2023-11-19,GOOG,351.15,364.11,350.74,357.5,59213901
2023-11-20,MSFT,100.62,108.72,96.67,96.8,92813385
2023-11-21,MSFT,474.22,488.12,459.77,483.23,50185061
2023-11-22,GOOG,221.61,225.14,219.69,224.59,15097522
2023-11-23,TSLA,303.11,305.37,284.19,298.66,28319186
2023-11-24,TSLA,154.71,155.87,141.72,149.82,81158345
2023-11-25,MSFT,235.83,255.32,217.21,243.1,24321870
2023-11-26,AMZN,460.9,474.04,453.6,468.82,56287834
2023-11-27,GOOG,222.22,224.19,202.9,209.81,47877103
2023-11-28,TSLA,108.39,113.5,98.19,109.7,54601505
2023-11-29,GOOG,272.01,291.5,262.62,276.51,22619626
2023-11-30,GOOG,448.53,457.46,447.32,453.12,93728426
2023-12-01,AMZN,459.92,475.8,440.6,441.36,71683324
2023-12-02,MSFT,302.76,318.79,299.95,303.22,88064818
2023-12-03,MSFT,113.22,120.3,93.89,116.04,97179272
2023-12-04,AMZN,403.68,419.7,387.98,415.07,60164574
2023-12-05,AAPL,107.22,122.7,101.43,114.02,90845030
2023-12-06,AMZN,141.06,146.14,132.33,137.55,81378514
2023-12-07,MSFT,157.87,160.23,149.5,151.12,40584875
2023-12-08,GOOG,497.32,498.98,493.62,496.03,99140877
2023-12-09,MSFT,257.66,259.62,254.05,257.88,84552405
2023-12-10,TSLA,335.72,339.08,317.02,330.15,8730298
2023-12-11,MSFT,142.76,154.96,130.3,147.05,48661912
2023-12-12,TSLA,295.86,305.53,291.81,292.65,77514893
2023-12-13,AMZN,302.04,308.19,301.05,303.23,73913651
2023-12-14,GOOG,258.95,274.72,257.88,274.64,6988077
2023-12-15,AMZN,273.97,281.63,261.11,262.5,8474994
2023-12-16,GOOG,385.7,397.3,380.69,384.15,52005158
2023-12-17,MSFT,218.74,232.95,214.87,227.33,93723332
2023-12-18,AMZN,165.2,172.52,163.72,168.05,67287000
2023-12-19,MSFT,482.83,501.29,468.76,485.86,80500312
2023-12-20,TSLA,151.92,159.52,145.19,149.31,36899025
2023-12-21,AMZN,411.61,430.5,404.54,429.84,88514954
2023-12-22,GOOG,343.39,351.32,337.02,345.71,46473798
2023-12-23,MSFT,191.89,194.08,182.97,187.65,30073377
2023-12-24,MSFT,281.96,286.38,276.5,281.09,42769391
2023-12-25,TSLA,465.91,480.82,455.97,473.57,64557357
2023-12-26,TSLA,425.29,437.27,417.84,434.45,73893267
2023-12-27,MSFT,350.34,352.17,331.82,339.76,81393687
2023-12-28,AAPL,350.63,357.5,345.85,350.8,18990278
2023-12-29,AAPL,190.67,205.17,170.9,190.22,32384011
2023-12-30,TSLA,320.13,337.12,305.91,324.47,46454737
2023-12-31,TSLA,428.66,447.06,412.75,443.45,93722297
2023-01-01,AAPL,410.01,422.79,408.08,408.59,78736975
2023-01-02,TSLA,406.33,426.16,401.08,411.56,49681109
2023-01-03,AMZN,479.79,490.06,466.48,469.22,81588549
2023-01-04,MSFT,248.94,257.63,245.7,253.97,67052181
2023-01-05,GOOG,482.62,483.36,464.06,479.58,62203350
2023-01-06,GOOG,295.87,303.26,294.26,295.51,78011558
2023-01-07,AAPL,260.18,274.26,251.63,271.21,68393081
2023-01-08,TSLA,168.16,186.0,151.73,178.39,26277722
2023-01-09,AMZN,188.78,193.47,177.0,191.24,44143725
2023-01-10,GOOG,373.74,374.93,369.43,371.61,87061953
2023-01-11,AMZN,189.66,190.89,186.18,188.48,25252707
2023-01-12,GOOG,167.25,187.03,150.66,155.13,81769772
2023-01-13,GOOG,165.37,173.27,162.48,170.95,67610882
2023-01-14,GOOG,263.76,275.74,245.09,246.66,16089877
2023-01-15,AMZN,407.27,422.0,397.53,408.07,65396009
2023-01-16,MSFT,460.45,470.17,459.7,462.95,36816291
2023-01-17,TSLA,468.84,472.61,462.65,467.93,98813013
2023-01-18,AMZN,256.59,267.72,254.69,256.06,1493766
2023-01-19,MSFT,340.24,354.83,335.87,351.23,80898615
2023-01-20,TSLA,262.89,271.73,262.6,264.43,13445653
2023-01-21,TSLA,288.43,304.68,276.71,301.84,5353524
2023-01-22,GOOG,210.0,229.22,204.75,223.95,33070775
2023-01-23,GOOG,397.89,413.36,393.08,404.64,69665568
2023-01-24,GOOG,492.2,511.37,473.55,510.8,45098038
2023-01-25,GOOG,337.08,347.01,331.84,341.71,79757689
2023-01-26,AAPL,401.13,405.67,399.22,403.29,68443942
2023-01-27,AAPL,273.11,285.71,270.91,273.51,73946439
2023-01-28,AMZN,339.24,342.61,326.58,331.33,88810710
2023-01-29,GOOG,306.67,319.22,305.77,307.89,93363203
2023-01-30,AAPL,382.95,392.86,380.24,386.07,5973539
2023-01-31,AMZN,483.02,498.34,463.7,464.58,92650234
2023-02-01,AMZN,219.25,229.72,216.16,223.0,62836060
2023-02-02,AMZN,468.5,474.91,465.76,468.35,55558396
2023-02-03,MSFT,353.0,369.75,344.85,347.86,59679929
2023-02-04,TSLA,288.22,288.87,275.24,278.69,8499944
2023-02-05,AMZN,113.76,132.54,108.17,117.78,71586071
2023-02-06,AMZN,302.75,314.57,290.74,313.17,92141362
2023-02-07,TSLA,116.85,125.48,96.99,101.78,87829923
2023-02-08,TSLA,366.51,377.99,354.93,367.41,50365078
2023-02-09,AMZN,441.83,460.57,440.89,443.28,58233651
2023-02-10,AAPL,339.8,344.79,336.98,342.79,42192260
2023-02-11,GOOG,309.69,314.71,308.81,308.95,12696575
2023-02-12,AMZN,107.38,125.82,105.25,124.11,84076230
2023-02-13,GOOG,420.81,436.92,405.37,426.22,6050455
2023-02-14,AAPL,318.9,331.69,310.21,313.14,75320654
2023-02-15,AAPL,295.11,305.16,294.42,297.75,36518433
2023-02-16,MSFT,472.56,480.05,470.96,477.85,1789032
2023-02-17,AAPL,204.34,223.8,186.07,208.56,94652251
2023-02-18,AAPL,115.58,133.6,112.98,124.51,8914699
2023-02-19,AMZN,412.68,414.13,407.55,409.25,46285592
